longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
-119.81,34.44,23.0,8.062432791583195,6.3784261836515865,7.291656209174461,6.327936783729195,4.6806,288900.0,0,0,0,0,1,0.7911292222256249,1.2741013488494148
-121.4,36.38,39.0,7.735870319952567,6.272877006546167,7.27931883541462,6.018593214496234,3.3289,190600.0,1,0,0,0,0,0.8108818719940266,1.2853286547627345
-122.43,37.73,52.0,7.234898420314831,5.6240175061873385,6.593044534142437,5.616771097666572,3.6694,275500.0,0,0,0,1,0,0.7773457455042756,1.2880885288917139
-118.01,33.94,35.0,7.188412736496954,5.4638318050256105,6.694562058521095,5.5134287461649825,4.2708,174800.0,1,0,0,0,0,0.7600887713757288,1.3038007866696477
-118.21,34.14,44.0,7.427738840532894,6.0112671744041615,7.00850518208228,5.961005339623274,3.2222,186500.0,1,0,0,0,0,0.8092997483434529,1.246054720192939
-118.09,34.12,38.0,7.878155336503324,6.07073772800249,7.158513997329321,6.073044534100405,5.4536,342700.0,1,0,0,0,0,0.7705785769257188,1.2972332562798023
-118.14,34.13,49.0,8.398184404834035,6.6895992691789665,7.409136443920128,6.60934924316738,5.1072,479700.0,1,0,0,0,0,0.7965530341687188,1.270652237588431
-118.38,34.08,30.0,8.417372856134026,7.180069874302796,7.555381944240273,7.126087273299125,2.8889,335300.0,1,0,0,0,0,0.8530060384660797,1.1812054123548619
-116.97,33.75,22.0,8.227108234348146,6.873163834212518,7.60688453121963,6.715383386334681,1.3039,77500.0,0,1,0,0,0,0.8354288819876083,1.2251137069984293
-122.33,38.21,33.0,7.609862200913554,5.916202062607435,6.856461984594587,5.8377304471659395,4.625,228600.0,0,0,0,1,0,0.7774387901396168,1.3035651902372327
-118.43,34.23,35.0,7.6255950721324535,5.968707559985366,7.160069207596127,5.955837369464831,4.4432,181500.0,1,0,0,0,0,0.7827202340965964,1.2803564971784414
-118.39,33.9,7.0,8.36985260351753,6.587550014824796,7.438383530044307,6.577861357721047,8.2037,500001.0,1,0,0,0,0,0.7870568726689763,1.2724276399795285
-120.25,37.11,20.0,7.631916513071252,6.1463292576688975,7.1592919047975645,6.124683390894205,1.5319,50500.0,0,1,0,0,0,0.8053454525009576,1.2460915978804563
-122.34,37.55,25.0,8.405367376233981,6.251903883165888,7.318539548567902,6.22455842927536,13.3913,500001.0,0,0,0,0,1,0.7437990040557929,1.3503556070261682
-118.38,33.81,41.0,7.5443321080536885,5.71042701737487,6.688354713946762,5.631211781821365,6.015,488500.0,0,0,0,0,1,0.7569161770170354,1.3397351050458168
-121.23,37.98,27.0,6.745236349484363,4.927253685157205,5.924255797414532,4.882801922586371,5.0362,181300.0,0,1,0,0,0,0.7304790269556481,1.3814273968974518
-118.99,35.35,27.0,7.38770923908104,5.87493073085203,7.2305631534092925,5.808142489980444,1.6632,49800.0,0,1,0,0,0,0.7952303671852162,1.2719572999156767
-117.05,32.69,14.0,7.432483807917119,6.320768294250582,7.1853870155804165,6.269096283706261,3.16,143800.0,0,0,0,0,1,0.8504247648030754,1.1855749970270146
-121.84,39.75,29.0,8.38091517312361,6.960347729101308,7.627544390488503,6.90875477931522,1.7284,74500.0,0,1,0,0,0,0.8304997229207309,1.2130862131937337
-121.29,37.8,6.0,4.709530201312334,3.295836866004329,4.248495242049359,3.2188758248682006,3.7292,475000.0,0,1,0,0,0,0.6998228538986602,1.4630978197194573
-117.12,32.75,25.0,7.706612913964197,6.453624998892692,6.933423025730715,6.343880434126331,1.64,130000.0,0,0,0,0,1,0.8374139289127756,1.2148105554617912
-117.96,33.73,22.0,8.15478757276852,6.1224928095143865,7.282761179605593,6.192362489474872,6.6324,347600.0,1,0,0,0,0,0.7507850762366117,1.3169105630733298
-117.5,33.92,31.0,7.835974581721566,6.2422232654551655,7.316548177182976,6.056784013228625,2.9821,115600.0,0,1,0,0,0,0.7966109640038862,1.2937516947289205
-117.72,34.1,46.0,7.815207062189088,6.129050210060545,6.942156705699469,6.1224928095143865,5.5,289700.0,0,1,0,0,0,0.7842466823065544,1.2764746820190975
-122.36,37.94,27.0,6.739336627357174,5.521460917862246,6.369900982828227,5.583496308781699,0.9687,105800.0,0,0,0,1,0,0.8192884883430259,1.2070101339115376
-119.3,34.29,41.0,7.27655640271871,6.018593214496234,6.959398512133975,5.963579343618446,2.6333,170800.0,0,0,0,0,1,0.8271210832980738,1.2201659411985966
-122.17,37.74,43.0,6.70808408385307,5.267858159063328,6.20455776256869,5.19295685089021,2.4776,101600.0,0,0,0,1,0,0.785299959453924,1.2917658044285745
-118.52,34.18,42.0,7.385230923066573,6.018593214496234,6.779921907472252,5.958424693029782,3.1923,221800.0,1,0,0,0,0,0.8149499016609125,1.2394603109956028
-119.35,36.22,29.0,7.62657020629066,5.863631175598097,6.82001636467413,5.840641657373398,3.1944,106800.0,0,1,0,0,0,0.7688424831861601,1.3057760865473835
-118.07,33.89,17.0,7.707062655370473,6.300785794663244,7.605392364814935,6.240275845170769,3.0777,160800.0,1,0,0,0,0,0.8175340043813838,1.2350515981332495
-118.51,34.2,35.0,7.387090235656757,5.733341276897746,6.7464121285733745,5.802118375377063,4.1806,209000.0,1,0,0,0,0,0.7761298554637214,1.2731712381129576
-117.87,33.86,28.0,7.737616282857904,6.2766434893416445,7.6953031349635665,6.234410725718371,3.4856,142800.0,1,0,0,0,0,0.8111856752637201,1.2411142966469093
-118.26,33.9,38.0,7.356918242356021,5.765191102784844,6.889591308354466,5.765191102784844,4.0234,111900.0,1,0,0,0,0,0.7836421328692879,1.2760926934065207
-118.25,33.93,27.0,6.366470447731438,4.912654885736052,6.473890696352274,4.882801922586371,3.2917,83100.0,1,0,0,0,0,0.7716449681293308,1.3038559721790195
-118.01,34.08,35.0,7.52456122628536,5.883322388488279,7.254884810077338,5.8522024797744745,4.275,173600.0,0,1,0,0,0,0.7818824528845905,1.2857657014244888
-118.81,34.28,20.0,8.210396255104774,6.529418838262226,7.5406215286571525,6.543911845564792,4.1607,196800.0,1,0,0,0,0,0.7952623278325441,1.2546618060983599
-118.17,33.98,31.0,7.1204443723924875,5.799092654460526,7.304515946460155,5.823045895483019,3.0938,155400.0,1,0,0,0,0,0.8144284754115726,1.222804096034323
-118.46,34.01,48.0,7.403061091090091,5.777652323222656,6.499787040655854,5.71042701737487,4.0,500001.0,1,0,0,0,0,0.7804409894950501,1.2964111210186413
-122.47,37.78,52.0,7.571473648851271,6.07993319509559,6.862757913051401,6.054439346269371,4.1339,396400.0,0,0,0,1,0,0.8030052638455694,1.2505656124074753
-118.5,34.02,24.0,7.981049759665957,6.921658184151129,7.30854279753919,6.8501261661455,2.775,291700.0,1,0,0,0,0,0.8672616250472834,1.1650952940267985
-119.7,36.94,15.0,7.27931883541462,5.627621113690637,6.476972362889683,5.583496308781699,2.4861,86300.0,0,1,0,0,0,0.7730972143041314,1.3037205422641256
-122.46,37.7,42.0,6.776506992372183,5.37989735354046,6.570882962339584,5.318119993844216,3.84,235900.0,0,0,0,0,1,0.7939041986669851,1.2742298030537231
-118.19,34.04,45.0,6.871091294610546,5.459585514144159,7.085901464365611,5.480638923341991,2.1806,134900.0,1,0,0,0,0,0.7945732751981444,1.2537026048818196
-121.34,38.67,35.0,6.467698726104354,4.770684624465665,5.805134968916488,4.90527477843843,3.0417,120700.0,0,1,0,0,0,0.7376170144120426,1.3185191489238681
-117.57,34.02,5.0,8.844192126244968,7.179307969504034,8.254788926148725,7.1592919047975645,4.6727,158900.0,0,1,0,0,0,0.8117539586458754,1.235344534606603
-118.25,33.93,40.0,6.883462586413092,5.602118820879701,6.974478911025045,5.602118820879701,0.9889,87500.0,1,0,0,0,0,0.8138518587923222,1.228724846170289
-118.32,34.1,30.0,7.693481640835175,6.873163834212518,7.6953031349635665,6.729824070489475,1.8277,137500.0,1,0,0,0,0,0.8933749575395611,1.1431920894591248
-122.27,37.24,30.0,7.924072324923417,6.386879319362645,7.366445148327599,6.220590170099739,5.1002,319400.0,0,0,0,0,1,0.8060097204406034,1.2738457458605354
-117.18,34.06,52.0,6.86171134048073,5.455321115357702,6.280395838960195,5.480638923341991,1.3021,100000.0,0,1,0,0,0,0.7950379788164482,1.2519911339637364
-118.35,33.87,37.0,7.259116128097101,5.659482215759621,6.787844982309579,5.673323267171493,4.5833,261300.0,1,0,0,0,0,0.7796379222883701,1.2795174514559655
-117.21,34.22,31.0,8.604287898267172,6.960347729101308,7.25063551189868,6.22455842927536,5.0,161100.0,0,1,0,0,0,0.8089394278058805,1.3823129778651384
-122.42,37.78,52.0,7.134890851565884,6.152732694704104,6.79794041297493,6.124683390894205,2.1516,187500.0,0,0,0,1,0,0.8623443333199377,1.1649403562923093
-122.26,38.0,6.0,6.520621127558696,4.653960350157523,5.765191102784844,4.5217885770490405,5.2375,246400.0,0,0,0,1,0,0.713729606292883,1.4420446724676614
-118.15,33.95,35.0,7.9208096792886,6.555356891810665,7.373374309910049,6.421622267806518,2.7875,209000.0,1,0,0,0,0,0.8276119686288723,1.2334592956359252
-118.87,34.23,14.0,8.353025845202325,6.616065185132817,7.527793987721444,6.536691597591305,6.0145,287100.0,1,0,0,0,0,0.7920561132865218,1.2778675145512934
-122.89,38.38,16.0,7.609862200913554,5.91350300563827,6.837332814685591,5.820082930352362,5.7664,267500.0,1,0,0,0,0,0.7770841113165442,1.3075178295531322
-117.89,33.88,15.0,7.412160334945205,6.440946540632921,7.346010209913293,6.368187186350492,1.9127,175000.0,1,0,0,0,0,0.8689702124044159,1.163935688139374
-117.09,32.73,26.0,8.043984431221553,6.532334292222349,7.575071699507561,6.493753839851686,2.8942,124100.0,0,0,0,0,1,0.8120769437180965,1.2387264176624955
-122.08,37.72,31.0,8.260234291607297,6.2766434893416445,7.221835825288449,6.257667587882639,6.187,340400.0,0,0,0,1,0,0.7598626464771037,1.3200180699279125
-119.7,34.4,25.0,7.527793987721444,6.202535517187923,6.763884908562435,6.133398042996649,3.0938,312500.0,0,0,0,0,1,0.8239512833779531,1.2273447663024204
-122.18,37.74,35.0,6.22455842927536,4.844187086458591,5.780743515792329,4.700480365792417,1.8438,90500.0,0,0,0,1,0,0.7782378688382773,1.3242387894170071
-117.97,34.13,33.0,7.620214770574455,6.161207321695077,7.344072850573066,6.152732694704104,3.4777,144500.0,0,1,0,0,0,0.8085346026580049,1.238508992456875
-118.13,34.17,52.0,7.487173694213739,5.910796644040527,6.874198495453294,5.846438775057725,3.6094,261500.0,1,0,0,0,0,0.7894563269726903,1.2806383479385388
-117.29,33.72,19.0,7.718240951959316,6.059123195581797,7.0967213784947605,5.910796644040527,2.817,110000.0,1,0,0,0,0,0.785039393470044,1.3057869212504742
-118.3,34.06,20.0,7.48605261786314,6.799055862058796,7.4673710669175595,6.714170529909472,2.2094,75000.0,1,0,0,0,0,0.9082297719675334,1.1149631342420008
-118.89,34.28,30.0,6.822197390620491,5.062595033026967,6.520621127558696,5.147494476813453,5.8133,195700.0,1,0,0,0,0,0.7420768915287154,1.3253433143737456
-120.84,37.5,47.0,7.745435610274381,6.184148890937483,7.027314514039777,6.104793232414985,2.2083,97300.0,0,1,0,0,0,0.7984249307726684,1.268746592292099
-118.15,33.78,17.0,7.368339686311381,6.077642243349034,6.807934943699926,6.008813185442595,2.0875,181300.0,0,0,0,0,1,0.8248319841496783,1.226255411661404
-120.95,37.09,43.0,7.018401799069201,5.407171771460119,6.687108607866515,5.337538079701318,2.875,97200.0,0,1,0,0,0,0.770427787730425,1.314913672608766
-122.15,37.68,30.0,7.724004656676065,6.095824562432225,6.835184586147301,5.950642552587727,4.2841,213400.0,0,0,0,1,0,0.7892051899740168,1.2980118682002106
-120.43,34.86,17.0,7.566828479208331,5.8522024797744745,6.774223886357614,5.746203190540153,3.8203,141500.0,1,0,0,0,0,0.7734022907820363,1.3168396988929025
-118.28,33.96,42.0,7.380879035564116,5.991464547107982,7.366445148327599,5.961005339623274,1.7656,96700.0,1,0,0,0,0,0.8117548761114546,1.2381936628210732
-117.91,33.91,27.0,7.687997166393016,6.218600119691729,7.349873704738337,6.192362489474872,3.6106,196400.0,1,0,0,0,0,0.8088712814405621,1.2415289284921978
-117.67,34.06,26.0,7.373374309910049,6.063785208687608,7.075808863978387,5.902633333401366,2.4583,110400.0,0,1,0,0,0,0.8223894452961229,1.249166921513855
-122.09,37.64,32.0,7.364547014255642,5.652489180268651,6.729824070489475,5.680172609017068,3.9063,184200.0,0,0,0,1,0,0.7675270684438649,1.2965357782551699
-118.24,33.97,37.0,6.960347729101308,5.575949103146316,7.2115567333138015,5.680172609017068,2.5833,112500.0,1,0,0,0,0,0.801102088597269,1.2253760947426156
-118.02,33.97,34.0,7.55171221535131,5.683579767338681,6.78897174299217,5.726847747587197,6.148,313800.0,1,0,0,0,0,0.7526213400697338,1.3186507740725175
-117.57,33.9,7.0,8.242229891372231,6.7464121285733745,7.7706452341291765,6.580639137284949,3.5525,137600.0,0,1,0,0,0,0.818517830427826,1.2524968653383453
-122.34,37.93,45.0,7.70796153183549,6.18826412308259,7.173958319756794,6.131226489483141,2.64,112100.0,0,0,0,1,0,0.8028405561605059,1.2571647035151798
-117.15,32.7,50.0,6.16541785423142,5.153291594497779,6.182084906716632,4.795790545596741,1.3657,162500.0,0,0,0,0,1,0.8358381729084261,1.2855894759399373
-118.1,33.89,34.0,7.715569534520208,6.07993319509559,7.302496423727326,6.095824562432225,4.4934,185600.0,1,0,0,0,0,0.7880083470045054,1.265713843221516
-117.87,33.91,16.0,7.79770203551669,6.1224928095143865,6.925595197110468,6.1675164908883415,4.2188,176300.0,1,0,0,0,0,0.7851662940732896,1.2643179871568604
-121.74,36.92,29.0,7.099201743553092,5.641907070938114,6.761572768804055,5.572154032177765,3.1062,156000.0,1,0,0,0,0,0.7947241499456791,1.2740498023846822
-121.45,37.72,2.0,7.7142311448490855,5.7745515455444085,6.642486801367256,5.393627546352362,5.75,240200.0,0,1,0,0,0,0.7485582732895122,1.4302491372557078
-117.94,33.94,30.0,7.3758821482150125,5.730099782973574,6.740519359606223,5.736572297479192,4.5096,241100.0,1,0,0,0,0,0.7768697584681823,1.2857646981031126
-121.23,37.94,20.0,5.594711379601839,4.3694478524670215,4.356708826689592,3.912023005428146,1.125,150000.0,0,1,0,0,0,0.7809961150807361,1.4301325354781582
-120.71,35.5,12.0,8.038834757787749,6.118097198041348,7.2682230211595655,6.075346031088684,5.2508,292900.0,1,0,0,0,0,0.7610676649516082,1.323189612023994
-119.8,36.29,7.0,6.173786103901937,4.442651256490317,5.793013608384144,4.6443908991413725,5.1728,107500.0,0,1,0,0,0,0.7195991538615966,1.3292994147076014
-118.36,34.14,30.0,7.227662498728654,5.762051382780177,6.4457198193855785,5.771441123130016,3.6823,295200.0,1,0,0,0,0,0.7972219765095176,1.2523150361462734
-119.75,36.87,3.0,9.532641238823578,7.716460800176355,8.561592778712923,7.587310506022615,5.0941,143700.0,0,1,0,0,0,0.8094777309723493,1.256392661306903
-121.37,38.63,37.0,6.20455776256869,4.465908118654584,5.537334267018537,4.605170185988092,4.8194,141100.0,0,1,0,0,0,0.7197786352472759,1.3473025994667842
-117.71,34.12,20.0,9.328212292571072,7.546446273746024,8.507748732588238,7.528331766707247,5.6785,239500.0,0,1,0,0,0,0.808991694984897,1.239080925447984
-118.06,34.12,34.0,7.9868449011613825,6.326149473155099,7.415175109613295,6.3578422665081,4.5667,271500.0,0,1,0,0,0,0.7920711559373341,1.2562194163316316
-118.94,35.39,13.0,8.051340933292979,6.035481432524756,7.1846291527173145,5.986452005284438,7.7751,194100.0,0,1,0,0,0,0.7496243771726928,1.3449269995292363
-116.9,33.93,34.0,8.065893546964274,6.6052979209482015,7.507141079727608,6.473890696352274,2.2321,71800.0,0,1,0,0,0,0.8189170713062794,1.245911295893367
-118.12,34.01,33.0,7.579167967396076,6.171700597410915,7.29505641646263,6.142037405587356,1.9867,166300.0,1,0,0,0,0,0.814297904989073,1.2339827107697807
-117.93,33.71,10.0,7.9287663216266955,6.576469569048224,7.366445148327599,6.452048954437226,4.1366,158800.0,1,0,0,0,0,0.8294442416735232,1.2288757226762665
-120.59,38.76,21.0,7.455298485683291,6.035481432524756,6.595780513961311,5.814130531825066,1.7266,94700.0,0,1,0,0,0,0.8095559747359456,1.282272292456265
-117.98,33.65,22.0,8.186742787113518,6.269096283706261,7.377133712833954,6.261491684321042,6.5501,294900.0,1,0,0,0,0,0.7657619698977521,1.307474831854103
-117.62,34.11,17.0,7.533693709848633,5.7430031878094825,6.723832440821209,5.572154032177765,6.148,243900.0,0,1,0,0,0,0.7623090888738655,1.3520253866536134
-117.79,33.75,26.0,7.970394907191429,5.846438775057725,6.891625897052253,5.7899601708972535,13.466,500001.0,1,0,0,0,0,0.7335193353823249,1.3765889007758545
-122.4,37.72,37.0,6.879355804460439,5.517452896464707,6.473890696352274,5.342334251964811,2.1187,239300.0,0,0,0,1,0,0.8020304594344865,1.2877059876832566
-122.7,38.34,19.0,8.002359546252707,6.517671272912275,7.48605261786314,6.535241271013659,2.8261,154500.0,1,0,0,0,0,0.8144686870467258,1.2244933605965382
-121.45,38.64,23.0,7.301147805856032,5.840641657373398,6.984716320118266,5.755742213586912,1.867,60600.0,0,1,0,0,0,0.7999621172836405,1.2684980554933576
-118.85,34.21,29.0,7.694392802629421,6.028278520230698,7.215975002651466,5.996452088619021,3.4773,206700.0,1,0,0,0,0,0.7834638385202587,1.2831575553205887
-122.95,38.73,37.0,7.3453648404168685,5.796057750765372,6.761572768804055,5.662960480135946,2.9792,151300.0,1,0,0,0,0,0.7890769045089979,1.2970891932201043
-122.27,37.78,13.0,7.611347717403621,6.284134161070802,6.866933284461882,6.18826412308259,5.2601,292700.0,0,0,0,1,0,0.8256269972664503,1.229964908739568
-117.24,32.79,17.0,7.047517221357296,5.58724865840025,6.0014148779611505,5.43372200355424,4.1652,241700.0,0,0,0,0,1,0.7927967371925329,1.2969962792994305
-122.28,37.86,52.0,7.414572881350589,5.908082938168931,6.670766320845874,5.849324779946859,2.8214,164300.0,0,0,0,1,0,0.7968204012167933,1.2675946643909812
-120.95,37.65,14.0,8.556606193773073,7.02108396428914,8.07775756373692,7.005789019253503,2.6964,107000.0,0,1,0,0,0,0.8205454131333771,1.2213622434614533
-121.07,39.2,45.0,5.3230099791384085,4.143134726391533,4.897839799950911,3.9512437185814275,1.0,90600.0,0,1,0,0,0,0.7783443470196438,1.3471732847320974
-118.09,34.18,34.0,8.043663352393944,6.016157159698354,7.038783541388542,6.037870919922137,10.2289,500001.0,0,1,0,0,0,0.7479374628362379,1.3322019399013043
-118.37,34.16,25.0,7.804251383528112,6.428105272684596,6.961296045910167,6.361302477572996,3.6375,262500.0,1,0,0,0,0,0.8236671215194258,1.2268323053403427
-122.44,37.72,52.0,7.318539548567902,5.645446897643238,6.835184586147301,5.641907070938114,3.8958,247700.0,0,0,0,1,0,0.7713898189903126,1.297174777349001
-121.62,39.12,35.0,7.933079771880415,6.376726947898627,7.266827347520591,6.400257445308821,2.5469,65900.0,0,1,0,0,0,0.8038148022287089,1.2394938546878458
-117.04,34.03,29.0,8.124446855715847,6.679599185844383,7.473637108496206,6.551080335043404,2.7028,92000.0,0,1,0,0,0,0.8221604872884409,1.2401690164378085
-117.1,32.71,29.0,8.138272638530186,6.570882962339584,7.9287663216266955,6.4692503167957724,1.7075,86900.0,0,0,0,0,1,0.8074051158264366,1.257993158403721
-117.82,33.73,27.0,7.147559271189454,5.556828061699537,6.697034247666484,5.579729825986222,5.0162,223000.0,1,0,0,0,0,0.7774441387423154,1.2809866237432235
-121.7,37.93,19.0,7.603897968521881,6.0063531596017325,6.880384082186005,6.0014148779611505,2.2216,156700.0,0,1,0,0,0,0.7899044916786679,1.2670175488859285
-118.01,34.08,30.0,7.732807530422021,6.259581464064923,7.585788821732034,6.2166061010848646,3.6531,166300.0,0,1,0,0,0,0.8094836758109902,1.2438953674534026
-121.96,38.33,3.0,8.985445287623167,7.1372784372603855,8.206583614320753,7.103322062526113,4.976,158300.0,0,1,0,0,0,0.7943154967613565,1.2649638026447199
-121.37,38.68,29.0,8.231642179973411,6.472346294500901,7.612336837167746,6.416732282512326,3.5429,88200.0,0,1,0,0,0,0.7862764382843724,1.2828402086225885
-117.97,33.99,23.0,8.112527763478637,6.3473892096560105,7.353081920515432,6.320768294250582,5.7268,300300.0,1,0,0,0,0,0.7824181802164042,1.2834717847287413
-117.98,34.13,37.0,7.277938572945661,5.736572297479192,7.154615356913663,5.673323267171493,4.0083,142900.0,0,1,0,0,0,0.7882138932587035,1.2828351620749736
-117.23,32.8,22.0,8.000349495324684,6.773080375655535,7.468513271496337,6.61472560020376,2.3482,190600.0,0,0,0,0,1,0.8465980616988856,1.2094756425086237
-118.48,34.21,25.0,7.965545573129992,6.584791392385716,7.639161171659173,6.476972362889683,3.3864,197400.0,1,0,0,0,0,0.8266591825923456,1.2298254688825299
-117.64,34.09,34.0,7.951559331155252,6.492239835020471,7.508238774678663,6.448889394146858,3.05,121300.0,0,1,0,0,0,0.8164737964770035,1.2330122049189196
-117.84,34.63,5.0,8.815815203906352,7.132497551660044,8.437067146936952,7.144407180321139,4.002,115100.0,0,1,0,0,0,0.8090570624143281,1.2339463557157004
-117.32,34.41,13.0,7.617267813628347,5.855071922202427,6.946013991099227,5.84354441703136,4.2891,120100.0,0,1,0,0,0,0.7686577478248687,1.3035355376828084
-118.74,36.23,22.0,6.9411900550683745,5.4510384535657,6.093569770045136,4.919980925828125,2.6447,137500.0,0,1,0,0,0,0.7853175623084138,1.4108164563463306
-118.39,34.03,19.0,7.280008252884188,6.234410725718371,6.616065185132817,6.082218910376446,3.1415,55000.0,1,0,0,0,0,0.8563741288683879,1.1969329549227958
-117.08,32.59,30.0,4.976733742420574,3.970291913552122,5.3981627015177525,3.8918202981106265,2.3929,134400.0,0,0,0,0,1,0.7977706100107858,1.2787676103227694
-118.43,34.03,26.0,7.442492722794441,6.248042874508429,6.796823718274855,6.077642243349034,3.1875,372700.0,1,0,0,0,0,0.8395094368547088,1.2245690721494848
-120.46,34.64,37.0,7.437206366871292,5.814130531825066,6.608000625296087,5.60947179518496,2.3804,148000.0,0,0,0,0,1,0.7817627002692643,1.325830067147359
-121.56,39.08,26.0,7.228388451573604,5.66988092298052,6.635946555686647,5.5909869805108565,1.4934,48300.0,0,1,0,0,0,0.7843907339742096,1.2928644757661618
-117.22,32.75,26.0,6.42648845745769,4.727387818712341,5.529429087511423,4.709530201312334,3.8036,162000.0,0,0,0,0,1,0.7356097890795075,1.3645710257186412
-121.99,37.81,17.0,6.144185634125646,4.430816798843313,4.990432586778736,4.330733340286331,4.9018,188500.0,1,0,0,0,0,0.7211397999165182,1.418740234354724
-122.45,37.72,52.0,7.455876687491824,5.768320995793772,6.792344427470809,5.707110264748875,4.3036,261800.0,0,0,0,1,0,0.7736609975686507,1.306418895311093
-116.99,32.96,17.0,8.61431990214696,6.7650389767805414,7.918992488165245,6.706862336602747,4.8854,181300.0,1,0,0,0,0,0.7853247910023031,1.2844038642532218
-118.44,33.81,33.0,8.292798858200374,6.898714534329988,7.4073177104694174,6.837332814685591,5.0106,500001.0,0,0,0,0,1,0.8318921816737616,1.2128704398283283
-118.03,34.09,29.0,7.106606137727303,5.82600010738045,7.050122520269059,5.780743515792329,2.8029,180900.0,0,1,0,0,0,0.8198006185331679,1.2293584931268562
-118.25,34.05,8.0,8.041091003708633,7.136483208590247,6.99117688712121,6.905753276311464,0.8131,275000.0,1,0,0,0,0,0.8875018583049027,1.1644046177108114
-118.36,33.96,21.0,7.497207223203318,6.322565239927284,7.160069207596127,6.324358962381311,2.7284,146900.0,1,0,0,0,0,0.8433227269428274,1.1854493503291588
-122.09,37.37,27.0,7.146772179452637,5.231108616854587,6.142037405587356,5.209486152841421,6.8374,500001.0,0,0,0,1,0,0.7319540186119703,1.3718766054411253
-123.11,40.6,23.0,6.5638555265321274,5.313205979041787,5.75890177387728,4.919980925828125,1.1602,65000.0,0,1,0,0,0,0.8094641872547286,1.3341221491478257
-122.21,40.2,19.0,8.133000218583613,6.595780513961311,7.259819610363186,6.52795791762255,2.6149,84400.0,0,1,0,0,0,0.8109898360619971,1.2458720355148385
-121.98,37.8,16.0,7.823645930834952,5.802118375377063,6.93537044601511,5.840641657373398,8.155,343700.0,1,0,0,0,0,0.7416131080919011,1.3395182224470408
-117.57,33.87,37.0,6.432940092739179,5.056245805348308,6.095824562432225,4.912654885736052,2.3333,122800.0,0,1,0,0,0,0.7859929880359467,1.3094630586441747
-117.68,34.01,20.0,8.899321434159964,7.349873704738337,8.651549243915316,7.338888133838879,3.2073,123500.0,0,1,0,0,0,0.8258914748854799,1.2126253012532078
-124.1,40.73,33.0,6.4692503167957724,4.867534450455582,5.814130531825066,4.804021044733257,3.9659,111800.0,0,0,0,0,1,0.7524108995780021,1.3466323849451367
-118.97,37.64,13.0,7.553810852008231,6.300785794663244,6.3561076606958915,5.459585514144159,3.0685,162500.0,0,1,0,0,0,0.8341201438725644,1.3835868734794168
-122.48,37.76,48.0,7.886457270977689,6.424869023905388,7.307872780763706,6.401917196727186,3.9758,348600.0,0,0,0,1,0,0.8146711258487416,1.2318899211957062
-117.17,33.18,25.0,6.391917113392602,4.7535901911063645,6.056784013228625,4.927253685157205,3.0221,214300.0,1,0,0,0,0,0.743687708519632,1.2972575641168083
-118.06,33.98,40.0,7.252053951852814,5.545177444479562,6.838405200847344,5.6131281063880705,4.2206,178000.0,1,0,0,0,0,0.7646354372560665,1.2919808374940793
-122.49,37.74,48.0,7.079184394609668,5.365976015021851,6.1903154058531475,5.337538079701318,3.8333,340800.0,0,0,0,0,1,0.75799353653052,1.326301431278184
-121.78,38.01,19.0,7.896924656268864,6.152732694704104,7.104144092987527,6.0473721790462776,4.4491,133900.0,0,1,0,0,0,0.7791302263242239,1.305843996774526
-124.09,40.88,50.0,6.826545223556594,5.236441962829949,6.042632833682381,5.236441962829949,2.2188,105800.0,0,0,0,0,1,0.7670705739647603,1.30366101104791
-117.19,32.86,18.0,8.350429973538136,6.591673732008658,7.616283561580385,6.580639137284949,6.1805,272400.0,0,0,0,0,1,0.7893813555585952,1.268939049738468
-121.43,38.52,43.0,7.644919344958857,5.991464547107982,6.862757913051401,5.955837369464831,2.5898,72100.0,0,1,0,0,0,0.7837184771686072,1.2836010909488282
-120.31,36.65,24.0,6.8501261661455,5.3471075307174685,6.244166900663736,5.056245805348308,2.25,76600.0,0,1,0,0,0,0.7805852623771795,1.3547850381205149
-119.29,36.3,20.0,7.05444965813294,5.19295685089021,6.35088571671474,5.2574953720277815,5.3495,177300.0,0,1,0,0,0,0.7361250136505475,1.3417890381160877
-121.45,38.54,48.0,8.137980454452139,6.5998704992128365,7.273786317844895,6.590301048196686,1.9485,86600.0,0,1,0,0,0,0.8109961109088397,1.2348419889982032
-121.98,37.32,17.0,9.189116735524555,7.845024417241484,8.465689348549121,7.699389406256737,4.2531,279800.0,1,0,0,0,0,0.8537299767792813,1.193486424788078
-118.55,33.99,39.0,7.86480400332846,6.124683390894205,6.834108738813838,6.018593214496234,7.9096,500001.0,0,0,0,0,1,0.7787458388412707,1.3067512162784964
-117.26,33.81,22.0,8.354674261918463,6.827629234502852,7.785720896534624,6.741700694652055,2.1549,146500.0,0,1,0,0,0,0.8172226732553712,1.239253215222966
-117.24,32.95,18.0,7.3727463664043285,5.594711379601839,6.306275286948016,5.497168225293202,5.9547,329300.0,0,0,0,0,1,0.7588368162365481,1.3411898752672953
-117.16,32.8,22.0,7.723120092266331,6.453624998892692,7.101675971619444,6.400257445308821,2.5,177800.0,0,0,0,0,1,0.8356240640819675,1.2066889743516684
